"state_code","district_code","social_group","size_class","holding_no","holding_ar","gca_irrigated","gca_unirrigated","gca_total"
37,533,99,32,7787,26641,21484,13923,35406
37,534,99,32,13585,46571,38593,10575,49168
37,535,99,32,13507,46366,15939,24671,40610
36,537,99,32,10808,37114,6481,13161,19642
37,538,99,32,30666,105287,32236,57844,90081
37,539,99,32,24532,84276,48707,28857,77564
37,540,99,32,14358,49332,34887,15586,50473
37,541,99,32,13822,47509,28462,24573,53035
36,542,99,32,5326,18288,18559,10151,28710
36,543,99,32,7531,26094,11406,14983,26389
36,544,99,32,9479,32548,11155,19670,30825
36,545,99,32,10460,35939,31041,12961,44002
36,546,99,32,10506,36215,55143,2847,57990
36,547,99,32,12848,44141,39862,24266,64128
36,548,99,32,15636,53609,46868,20358,67226
36,549,99,32,25412,87521,24586,52475,77061
36,550,99,32,10996,37786,37044,9210,46254
36,551,99,32,14667,50176,13694,34496,48189
36,552,99,32,32926,113377,24810,83937,108747
36,553,99,32,38245,131352,21828,97433,119261
36,554,99,32,12376,42437,15001,14984,29984
37,532,4,31,6,15,1,6,7
37,533,4,31,10,24,10,2,12
37,534,4,31,4,10,6,0,7
37,535,4,31,21,47,17,11,28
36,537,4,31,37,94,12,18,30
37,538,4,31,2,5,0,2,2
37,539,4,31,11,27,5,8,12
37,540,4,31,0,0,0,0,0
37,541,4,31,36,91,38,21,58
36,542,4,31,84,204,180,45,225
36,543,4,31,12,28,16,6,22
36,544,4,31,20,48,21,3,24
36,545,4,31,71,173,158,34,192
36,546,4,31,88,219,325,0,325
36,547,4,31,1,2,0,1,1
36,548,4,31,92,225,86,45,131
36,549,4,31,21,51,1,37,39
36,550,4,31,72,183,158,18,176
36,551,4,31,2,5,1,0,1
36,552,4,31,4,10,2,2,4
36,553,4,31,66,167,5,108,113
36,554,4,31,3,7,0,3,3
37,532,1,31,8827,19880,1477,16583,18060
37,533,1,31,1728,3990,2906,2500,5406
37,534,1,31,2567,5999,4677,1879,6556
37,535,1,31,3507,8189,2737,4900,7637
36,537,1,31,3198,7475,946,3891,4837
37,538,1,31,7998,18846,4805,11960,16765
37,539,1,31,3313,7819,3777,3094,6871
37,540,1,31,2713,6466,4388,2182,6570
37,541,1,31,1607,3701,2044,1765,3809
36,542,1,31,148,350,218,187,405
36,543,1,31,426,988,482,413,895
36,544,1,31,216,486,255,218,473
36,545,1,31,568,1359,1016,578,1593
36,546,1,31,975,2267,2824,49,2873
36,547,1,31,956,2269,1677,1225,2902
36,548,1,31,1120,2658,2019,609,2629
36,549,1,31,5007,11233,3203,5516,8719
36,550,1,31,2190,4996,4669,1297,5966
36,551,1,31,2036,4499,1615,1698,3313
36,552,1,31,6147,14372,2590,10709,13299
36,553,1,31,10414,23206,1889,19343,21232
36,554,1,31,2485,5646,1843,2242,4085
37,532,3,31,39249,90886,13011,73727,86737
37,533,3,31,23255,54826,47922,26969,74890
37,534,3,31,38276,91220,81556,21542,103098
37,535,3,31,33905,80468,31720,42406,74127
36,537,3,31,24844,58940,11182,21984,33166
37,538,3,31,77598,185319,55278,105848,161126
37,539,3,31,57527,137211,85580,49517,135097
37,540,3,31,34115,81362,62084,23013,85098
37,541,3,31,23470,55827,40869,26758,67627
36,542,3,31,14935,35750,39328,20403,59731
36,543,3,31,15783,37896,19929,20966,40895
36,544,3,31,9680,22607,15981,11591,27571
36,545,3,31,19685,46786,55584,18375,73960
36,546,3,31,24435,58214,97069,3318,100387
36,547,3,31,29567,71025,63952,42474,106426
36,548,3,31,40157,96105,89720,39749,129469
36,549,3,31,62026,146621,48478,85616,134093
36,550,3,31,26589,62871,64930,16200,81130
36,551,3,31,45056,106058,30701,69617,100319
36,552,3,31,72022,172226,39283,128952,168235
36,553,3,31,120864,280184,35088,224162,259251
36,554,3,31,39371,92660,31200,35445,66645
37,532,2,31,21510,49174,1299,40988,42287
37,533,2,31,1741,3935,3074,2133,5207
37,534,2,31,958,2225,1278,744,2022
37,535,2,31,2399,5555,1610,3493,5104
36,537,2,31,2635,6075,1394,2507,3901
37,538,2,31,7937,18626,4454,11087,15541
37,539,2,31,5981,14088,6449,5941,12389
37,540,2,31,6202,14709,12005,5008,17012
37,541,2,31,15500,36143,10709,23967,34676
36,542,2,31,1358,3164,811,1935,2746
36,543,2,31,2401,5686,1044,4512,5556
36,544,2,31,12921,31203,8773,19064,27837
36,545,2,31,6323,15032,5870,3992,9862
36,546,2,31,1852,4399,2950,1478,4428
36,547,2,31,498,1213,338,682,1020
36,548,2,31,1314,3037,2049,994,3043
36,549,2,31,926,2088,879,764,1643
36,550,2,31,603,1362,1298,224,1522
36,551,2,31,529,1186,376,503,879
36,552,2,31,1320,3071,571,2088,2659
36,553,2,31,5605,12508,1979,9779,11758
36,554,2,31,746,1724,284,850,1134
37,532,99,31,69592,159956,15788,131305,147092
37,533,99,31,26734,62775,53911,31603,85514
37,534,99,31,41805,99454,87518,24164,111682
37,535,99,31,39832,94259,36084,50811,86895
36,537,99,31,30714,72584,13533,28400,41934
37,538,99,31,93535,222795,64537,128898,193435
37,539,99,31,66832,159146,95810,58560,154370
37,540,99,31,43030,102538,78477,30203,108680
37,541,99,31,40613,95762,53659,52511,106171
36,542,99,31,16525,39469,40537,22570,63107
36,543,99,31,18622,44598,21471,25897,47368
36,544,99,31,22837,54345,25030,30875,55905
36,545,99,31,26647,63350,62628,22978,85606
36,546,99,31,27350,65100,103168,4845,108012
36,547,99,31,31022,74510,65967,44383,110350
36,548,99,31,42683,102024,93874,41397,135271
36,549,99,31,67980,159993,52561,91933,144494
36,550,99,31,29454,69413,71055,17739,88794
36,551,99,31,47623,111748,32694,71818,104511
36,552,99,31,79493,189678,42446,141751,184197
36,553,99,31,136949,316065,38961,253393,292354
36,554,99,31,42605,100037,33327,38540,71866
37,532,4,42,3,19,3,9,12
37,533,4,42,11,73,36,0,36
37,534,4,42,3,19,6,3,10
37,535,4,42,12,70,21,22,43
36,537,4,42,13,77,26,5,31
37,538,4,42,3,19,0,9,9
37,539,4,42,10,64,61,11,72
37,540,4,42,1,5,3,0,3
37,541,4,42,20,128,71,23,94
36,542,4,42,35,210,137,80,217
36,543,4,42,15,91,28,15,43
36,544,4,42,15,93,25,40,65
36,545,4,42,36,229,186,53,238
36,546,4,42,77,469,541,4,545
36,547,4,42,3,19,10,3,13
36,548,4,42,98,603,293,249,542
36,549,4,42,25,150,6,57,63
36,550,4,42,46,275,172,18,190
36,551,4,42,0,0,0,0,0
36,552,4,42,8,50,35,7,43
36,553,4,42,99,608,23,464,487
36,554,4,42,2,14,4,3,7
37,532,1,42,882,5291,258,4059,4317
37,533,1,42,70,417,181,146,327
37,534,1,42,201,1184,656,262,917
37,535,1,42,239,1420,318,770,1087
36,537,1,42,252,1507,203,629,832
37,538,1,42,648,3834,806,1999,2805
37,539,1,42,256,1532,559,339,898
37,540,1,42,339,2032,956,803,1759
37,541,1,42,142,829,443,255,699
36,542,1,42,8,49,19,6,25
36,543,1,42,38,229,58,105,163
36,544,1,42,35,195,63,46,109
36,545,1,42,50,293,147,59,206
36,546,1,42,111,637,620,65,684
36,547,1,42,105,634,307,314,620
36,548,1,42,99,583,387,85,472
36,549,1,42,192,1117,213,437,650
36,550,1,42,124,741,468,212,680
36,551,1,42,63,365,37,186,222
36,552,1,42,903,5278,1192,2958,4150
36,553,1,42,456,2681,220,1824,2045
36,554,1,42,102,615,249,211,460
37,532,3,42,6273,37611,4100,29755,33855
37,533,3,42,2390,14233,11298,6814,18113
37,534,3,42,5119,30571,21971,5382,27353
37,535,3,42,5856,35164,9399,19387,28786
36,537,3,42,4452,26811,4800,8158,12959
37,538,3,42,12803,76975,23589,39322,62911
37,539,3,42,10088,60275,34736,18650,53386
37,540,3,42,5223,31330,18671,9375,28045
37,541,3,42,4043,24180,15781,11400,27181
36,542,3,42,1756,10395,10616,5484,16100
36,543,3,42,2491,14850,6102,8675,14776
36,544,3,42,1318,7800,4469,3885,8353
36,545,3,42,2629,15589,14129,6450,20579
36,546,3,42,4142,24754,34807,1417,36224
36,547,3,42,4955,29678,22968,16524,39491
36,548,3,42,5057,29709,24934,10387,35322
36,549,3,42,10562,63224,15474,34670,50145
36,550,3,42,5364,32207,24422,9475,33897
36,551,3,42,5102,30181,7184,20134,27318
36,552,3,42,18686,112269,26456,76350,102806
36,553,3,42,18870,112921,19343,78651,97994
36,554,3,42,4514,26965,9298,8855,18153
37,532,2,42,2372,14197,300,10628,10928
37,533,2,42,44,261,54,114,168
37,534,2,42,74,432,177,36,212
37,535,2,42,258,1531,108,995,1103
36,537,2,42,196,1162,171,448,619
37,538,2,42,647,3879,688,1972,2660
37,539,2,42,561,3326,1379,1085,2464
37,540,2,42,689,4153,2636,1105,3740
37,541,2,42,1676,9964,2510,6278,8788
36,542,2,42,119,699,134,335,468
36,543,2,42,314,1877,379,1357,1736
36,544,2,42,3638,21890,5775,11046,16820
36,545,2,42,1885,11338,2198,2742,4939
36,546,2,42,334,1992,1562,548,2109
36,547,2,42,39,238,109,86,195
36,548,2,42,73,426,92,108,200
36,549,2,42,48,276,81,86,168
36,550,2,42,28,166,157,7,165
36,551,2,42,22,128,48,51,99
36,552,2,42,192,1135,131,780,911
36,553,2,42,302,1780,270,1139,1409
36,554,2,42,29,166,41,78,119
37,532,99,42,9530,57118,4661,44451,49112
37,533,99,42,2515,14984,11570,7074,18644
37,534,99,42,5397,32207,22810,5682,28492
37,535,99,42,6365,38185,9846,21174,31019
36,537,99,42,4913,29558,5201,9240,14441
37,538,99,42,14101,84707,25083,43303,68385
37,539,99,42,10915,65198,36736,20085,56820
37,540,99,42,6252,37520,22265,11282,33547
37,541,99,42,5881,35101,18806,17955,36761
36,542,99,42,1918,11354,10905,5905,16810
36,543,99,42,2858,17046,6567,10151,16718
36,544,99,42,5006,29978,10331,15016,25348
36,545,99,42,4600,27449,16660,9303,25962
36,546,99,42,4664,27852,37530,2033,39563
36,547,99,42,5102,30569,23394,16927,40320
36,548,99,42,5327,31322,25707,10830,36537
36,549,99,42,10827,64768,15774,35251,51026
36,550,99,42,5562,33390,25219,9712,34931
36,551,99,42,5187,30674,7269,20371,27639
36,552,99,42,19789,118732,27813,80096,107909
36,553,99,42,19727,117990,19856,82078,101934
36,554,99,42,4647,27759,9592,9147,18739
37,532,4,41,2,9,0,5,5
37,533,4,41,2,8,2,0,2
37,534,4,41,3,14,5,2,7
37,535,4,41,10,44,6,11,18
36,537,4,41,15,67,25,6,31
37,538,4,41,0,0,0,0,0
37,539,4,41,4,17,18,0,18
37,540,4,41,0,0,0,0,0
37,541,4,41,7,32,23,5,28
36,542,4,41,37,165,115,22,137
36,543,4,41,7,32,4,15,19
36,544,4,41,17,75,42,4,45
36,545,4,41,37,163,138,18,156
36,546,4,41,53,237,219,14,233
36,547,4,41,0,0,0,0,0
36,548,4,41,81,364,197,144,341
36,549,4,41,12,54,4,31,36
36,550,4,41,26,113,148,2,150
36,551,4,41,1,4,2,0,2
36,552,4,41,6,26,4,9,13
36,553,4,41,59,269,13,213,226
36,554,4,41,1,5,2,0,2
37,532,1,41,1093,4811,164,4086,4250
37,533,1,41,130,573,287,373,660
37,534,1,41,306,1344,842,274,1115
37,535,1,41,318,1403,353,838,1191
36,537,1,41,345,1527,241,701,942
37,538,1,41,1162,5158,1220,3035,4255
37,539,1,41,393,1739,696,584,1280
37,540,1,41,575,2554,1186,1015,2201
37,541,1,41,259,1133,336,579,915
36,542,1,41,17,75,41,9,50
36,543,1,41,73,320,122,55,177
36,544,1,41,36,159,43,57,101
36,545,1,41,101,450,158,204,362
36,546,1,41,100,443,304,20,324
36,547,1,41,180,796,416,188,603
36,548,1,41,220,967,527,123,649
36,549,1,41,338,1481,243,653,896
36,550,1,41,229,999,758,172,930
36,551,1,41,74,328,40,156,196
36,552,1,41,1135,5063,1265,2998,4263
36,553,1,41,585,2598,208,1761,1969
36,554,1,41,131,578,140,221,362
37,532,3,41,6692,29659,3787,23787,27574
37,533,3,41,2968,13100,10004,7020,17023
37,534,3,41,6545,29009,23808,4609,28418
37,535,3,41,6313,27952,9352,15076,24428
36,537,3,41,4732,20941,3796,6906,10702
37,538,3,41,14749,65567,21073,34218,55290
37,539,3,41,11525,51062,29828,17237,47065
37,540,3,41,6739,29915,17724,9682,27407
37,541,3,41,5118,22606,15541,10440,25980
36,542,3,41,2590,11459,13279,5513,18792
36,543,3,41,3260,14454,7418,7818,15237
36,544,3,41,1502,6615,4400,3200,7600
36,545,3,41,3504,15456,15987,6514,22501
36,546,3,41,4710,20810,31908,1597,33505
36,547,3,41,6321,27986,23506,15577,39083
36,548,3,41,7419,32906,29461,11483,40944
36,549,3,41,11581,51353,13184,29144,42329
36,550,3,41,5665,25101,23405,6174,29579
36,551,3,41,6462,28666,7593,20093,27686
36,552,3,41,18829,83777,18676,58516,77193
36,553,3,41,19378,85789,15251,61596,76846
36,554,3,41,5318,23533,8596,7870,16466
37,532,2,41,3925,16969,275,13245,13520
37,533,2,41,70,309,179,81,260
37,534,2,41,140,618,339,98,437
37,535,2,41,258,1152,172,781,953
36,537,2,41,286,1265,271,544,815
37,538,2,41,1055,4664,1015,2150,3165
37,539,2,41,726,3214,1416,1158,2574
37,540,2,41,1152,5130,4118,1708,5826
37,541,2,41,2565,11207,2500,7417,9918
36,542,2,41,170,752,195,295,490
36,543,2,41,412,1806,566,1115,1682
36,544,2,41,3508,15596,3343,9552,12894
36,545,2,41,1851,8225,2143,2023,4165
36,546,2,41,369,1641,1227,262,1489
36,547,2,41,64,284,67,82,150
36,548,2,41,159,704,309,258,567
36,549,2,41,68,301,89,123,212
36,550,2,41,56,247,100,69,168
36,551,2,41,41,184,25,91,115
36,552,2,41,289,1278,98,764,863
36,553,2,41,317,1389,69,994,1064
36,554,2,41,37,164,13,90,103
37,532,99,41,11712,51449,4227,41123,45349
37,533,99,41,3170,13990,10472,7473,17945
37,534,99,41,6994,30985,24994,4983,29977
37,535,99,41,6899,30551,9884,16705,26590
36,537,99,41,5378,23800,4333,8156,12489
37,538,99,41,16966,75389,23308,39403,62711
37,539,99,41,12648,56031,31958,18979,50937
37,540,99,41,8466,37599,23029,12405,35434
37,541,99,41,7949,34978,18400,18441,36841
36,542,99,41,2814,12451,13631,5839,19469
36,543,99,41,3752,16613,8111,9004,17115
36,544,99,41,5063,22446,7828,12812,20640
36,545,99,41,5493,24295,18425,8760,27185
36,546,99,41,5232,23131,33659,1893,35551
36,547,99,41,6565,29066,23989,15847,39836
36,548,99,41,7879,34941,30494,12008,42502
36,549,99,41,11999,53189,13521,29952,43473
36,550,99,41,5976,26460,24410,6417,30828
36,551,99,41,6578,29182,7659,20340,27999
36,552,99,41,20259,90144,20044,62287,82331
36,553,99,41,20339,90044,15540,64564,80104
36,554,99,41,5487,24280,8752,8181,16933
37,532,4,51,4,52,0,26,26
37,533,4,51,6,78,44,0,44
37,534,4,51,2,24,12,0,12
37,535,4,51,24,365,58,100,158
36,537,4,51,29,390,91,46,138
37,538,4,51,3,51,9,7,16
37,539,4,51,13,200,57,45,102
37,540,4,51,0,0,0,0,0
37,541,4,51,16,211,69,57,126
36,542,4,51,47,657,274,143,418
36,543,4,51,20,283,76,93,169
36,544,4,51,12,184,56,56,112
36,545,4,51,43,603,385,58,444
36,546,4,51,59,784,625,15,640
36,547,4,51,3,39,5,16,21
36,548,4,51,98,1332,468,414,882
36,549,4,51,18,248,14,145,159
36,550,4,51,70,1037,511,140,652
36,551,4,51,1,18,0,16,16
36,552,4,51,8,117,32,11,43
36,553,4,51,75,1013,48,894,942
36,554,4,51,11,150,15,58,73
37,532,1,51,149,1871,102,1226,1327
37,533,1,51,11,153,49,77,125
37,534,1,51,21,269,160,31,192
37,535,1,51,35,466,45,254,299
36,537,1,51,28,347,82,81,163
37,538,1,51,96,1204,160,541,701
37,539,1,51,31,368,144,80,224
37,540,1,51,61,770,243,324,567
37,541,1,51,22,269,104,79,184
36,542,1,51,0,0,0,0,0
36,543,1,51,5,54,25,33,58
36,544,1,51,7,81,22,18,40
36,545,1,51,14,173,53,34,87
36,546,1,51,17,214,171,8,180
36,547,1,51,22,315,136,146,282
36,548,1,51,32,438,220,5,225
36,549,1,51,37,441,48,88,135
36,550,1,51,32,440,153,160,313
36,551,1,51,21,253,50,154,204
36,552,1,51,51,636,107,338,446
36,553,1,51,55,763,16,419,435
36,554,1,51,17,244,89,79,168
37,532,3,51,1284,16562,1701,11513,13214
37,533,3,51,364,4694,2786,1473,4260
37,534,3,51,900,11498,6204,1645,7850
37,535,3,51,1467,18877,3615,9545,13160
36,537,3,51,1138,14870,2157,3149,5306
37,538,3,51,3016,39558,9888,18582,28469
37,539,3,51,1924,24188,9368,6903,16272
37,540,3,51,1277,16713,5500,5431,10932
37,541,3,51,757,9672,4048,5010,9058
36,542,3,51,279,3516,1651,2262,3913
36,543,3,51,432,5615,1501,2835,4336
36,544,3,51,238,3069,1438,871,2309
36,545,3,51,404,5275,2879,1800,4679
36,546,3,51,636,7891,7347,787,8134
36,547,3,51,580,7290,3022,3906,6928
36,548,3,51,364,4635,2866,1231,4097
36,549,3,51,1846,23281,3407,11914,15321
36,550,3,51,1659,21300,7429,7304,14733
36,551,3,51,796,9816,1655,6153,7807
36,552,3,51,3776,47700,9359,32683,42042
36,553,3,51,3835,50212,8899,33943,42843
36,554,3,51,890,11490,3016,3671,6686
37,532,2,51,343,4396,150,2702,2852
37,533,2,51,6,79,28,15,42
37,534,2,51,12,139,68,23,90
37,535,2,51,43,556,37,409,445
36,537,2,51,45,602,69,234,304
37,538,2,51,86,1155,126,465,592
37,539,2,51,39,478,178,127,305
37,540,2,51,169,2241,1257,526,1783
37,541,2,51,263,3407,514,1830,2344
36,542,2,51,19,230,46,62,108
36,543,2,51,47,590,200,342,542
36,544,2,51,740,9468,1296,4634,5930
36,545,2,51,425,5364,609,1021,1631
36,546,2,51,58,724,737,165,902
36,547,2,51,6,74,37,0,37
36,548,2,51,7,88,44,0,44
36,549,2,51,3,40,13,0,13
36,550,2,51,6,79,34,0,35
36,551,2,51,5,57,5,23,29
36,552,2,51,18,209,26,107,133
36,553,2,51,37,462,20,313,333
36,554,2,51,3,33,6,19,25
37,532,99,51,1780,22881,1953,15466,17419
37,533,99,51,387,5004,2907,1565,4472
37,534,99,51,935,11931,6444,1700,8144
37,535,99,51,1569,20264,3754,10308,14062
36,537,99,51,1240,16209,2399,3511,5910
37,538,99,51,3201,41967,10183,19595,29778
37,539,99,51,2007,25235,9747,7156,16903
37,540,99,51,1507,19725,7001,6281,13282
37,541,99,51,1058,13559,4735,6976,11712
36,542,99,51,345,4403,1972,2467,4439
36,543,99,51,504,6542,1801,3303,5104
36,544,99,51,997,12802,2812,5579,8391
36,545,99,51,886,11415,3927,2913,6839
36,546,99,51,770,9612,8879,976,9855
36,547,99,51,611,7718,3201,4068,7269
36,548,99,51,501,6493,3598,1650,5249
36,549,99,51,1904,24010,3482,12147,15629
36,550,99,51,1767,22856,8127,7605,15732
36,551,99,51,823,10144,1710,6346,8057
36,552,99,51,3853,48661,9525,33139,42664
36,553,99,51,4002,52450,8983,35569,44552
36,554,99,51,921,11917,3126,3827,6953
37,532,4,43,2,19,5,4,9
37,533,4,43,2,18,10,5,15
37,534,4,43,1,9,0,0,0
37,535,4,43,10,84,11,23,34
36,537,4,43,9,74,24,13,37
37,538,4,43,0,0,0,0,0
37,539,4,43,9,80,39,18,57
37,540,4,43,0,0,0,0,0
37,541,4,43,12,108,44,29,73
36,542,4,43,37,313,153,120,273
36,543,4,43,15,131,27,71,98
36,544,4,43,10,87,26,35,61
36,545,4,43,31,256,209,41,249
36,546,4,43,37,324,261,4,265
36,547,4,43,2,17,8,5,13
36,548,4,43,79,690,287,237,523
36,549,4,43,13,116,28,21,49
36,550,4,43,30,263,128,22,149
36,551,4,43,0,0,0,0,0
36,552,4,43,6,53,25,12,37
36,553,4,43,72,627,36,441,477
36,554,4,43,3,29,0,11,11
37,532,1,43,231,1967,67,1460,1528
37,533,1,43,18,153,47,20,68
37,534,1,43,37,311,101,87,188
37,535,1,43,65,554,49,296,345
36,537,1,43,53,454,54,172,226
37,538,1,43,202,1717,230,882,1112
37,539,1,43,64,542,130,164,294
37,540,1,43,132,1128,428,421,848
37,541,1,43,43,366,120,145,265
36,542,1,43,2,18,9,0,9
36,543,1,43,15,129,52,24,76
36,544,1,43,6,54,27,5,32
36,545,1,43,18,155,49,24,73
36,546,1,43,26,217,261,0,261
36,547,1,43,28,240,109,63,171
36,548,1,43,48,409,213,17,230
36,549,1,43,52,434,57,171,228
36,550,1,43,43,364,164,72,236
36,551,1,43,11,95,10,36,46
36,552,1,43,157,1329,191,737,928
36,553,1,43,88,755,53,398,451
36,554,1,43,19,164,51,53,104
37,532,3,43,1893,16157,1967,11979,13946
37,533,3,43,591,5048,3389,1982,5371
37,534,3,43,1386,11798,6988,1476,8464
37,535,3,43,2020,17260,3874,8882,12755
36,537,3,43,1436,12257,1759,3532,5291
37,538,3,43,4569,39154,10427,19185,29612
37,539,3,43,3081,26268,11100,7054,18154
37,540,3,43,1903,16164,6192,5478,11670
37,541,3,43,1269,10914,5891,4684,10574
36,542,3,43,446,3750,2119,1939,4057
36,543,3,43,733,6262,1883,3072,4954
36,544,3,43,375,3155,1617,790,2406
36,545,3,43,656,5580,3089,2007,5095
36,546,3,43,1093,9306,8952,714,9666
36,547,3,43,1194,10108,5508,5554,11062
36,548,3,43,1054,8916,4654,2490,7144
36,549,3,43,3144,26879,4635,14188,18823
36,550,3,43,2063,17566,8528,5879,14406
36,551,3,43,1169,9938,1838,6641,8478
36,552,3,43,5997,51264,9569,36198,45767
36,553,3,43,5571,47707,8645,33053,41698
36,554,3,43,1352,11506,3249,4162,7411
37,532,2,43,621,5271,94,3635,3729
37,533,2,43,10,88,27,26,53
37,534,2,43,14,116,86,13,99
37,535,2,43,56,476,30,312,342
36,537,2,43,42,356,57,109,167
37,538,2,43,176,1488,193,672,865
37,539,2,43,128,1079,217,232,448
37,540,2,43,298,2536,1316,608,1924
37,541,2,43,399,3397,572,2236,2808
36,542,2,43,26,222,62,83,145
36,543,2,43,90,749,140,532,672
36,544,2,43,1109,9464,1715,4974,6689
36,545,2,43,600,5120,555,1190,1745
36,546,2,43,75,641,456,138,594
36,547,2,43,8,64,16,15,32
36,548,2,43,21,172,91,12,103
36,549,2,43,13,116,18,60,78
36,550,2,43,12,101,33,44,77
36,551,2,43,3,24,5,11,16
36,552,2,43,58,501,32,295,327
36,553,2,43,56,475,10,294,304
36,554,2,43,3,25,0,13,13
37,532,99,43,2747,23413,2134,17079,19212
37,533,99,43,621,5307,3473,2034,5507
37,534,99,43,1438,12233,7176,1576,8751
37,535,99,43,2151,18374,3962,9514,13476
36,537,99,43,1540,13141,1894,3826,5720
37,538,99,43,4947,42358,10850,20740,31589
37,539,99,43,3282,27970,11485,7468,18953
37,540,99,43,2333,19828,7936,6507,14443
37,541,99,43,1723,14784,6627,7094,13720
36,542,99,43,511,4304,2343,2141,4484
36,543,99,43,853,7271,2102,3699,5801
36,544,99,43,1500,12761,3384,5804,9188
36,545,99,43,1305,11112,3900,3262,7162
36,546,99,43,1231,10488,9930,856,10786
36,547,99,43,1232,10429,5642,5637,11278
36,548,99,43,1202,10188,5245,2755,8000
36,549,99,43,3222,27546,4737,14440,19177
36,550,99,43,2148,18295,8852,6017,14869
36,551,99,43,1183,10057,1853,6688,8541
36,552,99,43,6218,53147,9817,37242,47059
36,553,99,43,5787,49565,8744,34187,42930
36,554,99,43,1377,11723,3300,4238,7538
