"state_code","district_code","social_group_code","class_category_code","crop_code","crop_noh","irrigated_area","unirrigated_area","total_area"
28,532,2,3,703,0,0,0,0
28,532,2,3,708,0,0,0,0
28,532,2,3,713,164,12.19,43.55,55.74
28,532,2,3,716,2,1.39,0,1.39
28,532,2,3,717,19,0,5.23,5.23
28,532,2,3,718,96,0,30.89,30.89
28,532,2,3,720,38,0,11.99,11.99
28,532,2,3,721,7,0,0.8,0.8
28,532,2,3,723,0,0,0,0
28,532,2,3,728,111,0.57,20.9,21.47
28,532,2,3,730,113,0,24.24,24.24
28,532,2,3,788,0,0,0,0
28,532,2,3,1001,15,0,39.9,39.9
28,532,2,3,1002,139,0,46.94,46.94
28,532,2,3,1003,237,0,189.36,189.36
28,532,2,3,1004,0,0,0,0
28,532,2,3,1005,107,0,82.63,82.63
28,532,2,3,1006,14,0,4.97,4.97
28,532,2,3,1007,6,0,11.13,11.13
28,532,2,3,1008,0,0,0,0
28,532,2,3,1009,4212,0,7059.23,7059.23
28,532,2,3,1010,0,0,0,0
28,532,2,3,1011,0,0,0,0
28,532,2,3,1088,0,0,0,0
28,532,2,3,1101,17734,161.74,33218.94,33380.68
28,532,2,3,1103,0,0,0,0
28,532,2,3,1104,6,0,10.31,10.31
28,532,2,3,1188,10,0,23.3,23.3
28,532,2,3,1605,0,0,0,0
28,532,2,3,1688,0,0,0,0
28,532,2,3,1705,0,0,0,0
28,532,2,4,101,707,793.96,494.57,1288.53
28,532,2,4,102,3753,0,4142.12,4142.12
28,532,2,4,103,12,0,2.62,2.62
28,532,2,4,104,1501,62.08,785.5,847.58
28,532,2,4,105,7,0,14.76,14.76
28,532,2,4,106,270,0,129.11,129.11
28,532,2,4,108,0,0,0,0
28,532,2,4,188,0,0,0,0
28,532,2,4,201,99,0,55.14,55.14
28,532,2,4,202,4584,1.79,3681.51,3683.3
28,532,2,4,203,301,0,268.76,268.76
28,532,2,4,204,2643,2.48,1352.33,1354.81
28,532,2,4,206,111,0,58.15,58.15
28,532,2,4,207,7,0,4.62,4.62
28,532,2,4,208,8,0,3.04,3.04
28,532,2,4,288,0,0,0,0
28,532,2,4,399,6293,860.31,10992.23,11852.54
28,532,2,4,401,0,0,0,0
28,532,2,4,402,0,0,0,0
28,532,2,4,502,85,12.71,15.54,28.25
28,532,2,4,503,0,0,0,0
28,532,2,4,504,45,34.34,1.46,35.8
28,532,2,4,507,0,0,0,0
28,532,2,4,509,0,0,0,0
28,532,2,4,520,0,0,0,0
28,532,2,4,588,0,0,0,0
28,532,2,4,601,7,0,20.54,20.54
28,532,2,4,603,0,0,0,0
28,532,2,4,604,0,0,0,0
28,532,2,4,616,0,0,0,0
28,532,2,4,632,0,0,0,0
28,532,2,4,688,0,0,0,0
28,532,2,4,701,0,0,0,0
28,532,2,4,702,6,0,1.11,1.11
28,532,2,4,703,0,0,0,0
28,532,2,4,708,0,0,0,0
28,532,2,4,713,340,0,88.14,88.14
28,532,2,4,716,8,0,1.52,1.52
28,532,2,4,717,8,0,1.49,1.49
28,532,2,4,718,146,0,33.23,33.23
28,532,2,4,720,27,0,32.43,32.43
28,532,2,4,721,0,0,0,0
28,532,2,4,723,0,0,0,0
28,532,2,4,728,209,0,36.49,36.49
28,532,2,4,730,149,0,28.69,28.69
28,532,2,4,788,6,0,1.11,1.11
28,532,2,4,1001,23,0,46.26,46.26
28,532,2,4,1002,443,0,146.18,146.18
28,532,2,4,1003,257,0,274.19,274.19
28,532,2,4,1004,27,0,9.49,9.49
28,532,2,4,1005,72,0,52.6,52.6
28,532,2,4,1006,8,0,2.68,2.68
28,532,2,4,1007,158,0,65.03,65.03
28,532,2,4,1008,0,0,0,0
28,532,2,4,1009,2728,0,5872.73,5872.73
28,532,2,4,1010,0,0,0,0
28,532,2,4,1011,0,0,0,0
28,532,2,4,1088,0,0,0,0
28,532,2,4,1101,6024,155.08,20248.4,20403.48
28,532,2,4,1103,0,0,0,0
28,532,2,4,1104,0,0,0,0
28,532,2,4,1188,15,0,6.22,6.22
28,532,2,4,1605,0,0,0,0
28,532,2,4,1688,0,0,0,0
28,532,2,4,1705,0,0,0,0
28,532,2,5,101,95,144.72,143.51,288.23
28,532,2,5,102,261,0,624.68,624.68
28,532,2,5,103,4,0,4.98,4.98
28,532,2,5,104,183,0,148.71,148.71
28,532,2,5,105,4,0,24.91,24.91
28,532,2,5,106,43,0,22.65,22.65
28,532,2,5,108,0,0,0,0
28,532,2,5,188,0,0,0,0
28,532,2,5,201,9,0,7.44,7.44
28,532,2,5,202,212,0,378.7,378.7
28,532,2,5,203,39,0,12.68,12.68
28,532,2,5,204,138,0,136.84,136.84
28,532,2,5,206,17,0,29.25,29.25
28,532,2,5,207,0,0,0,0
28,532,2,5,208,0,0,0,0
28,532,2,5,288,0,0,0,0
28,532,2,5,399,337,144.72,1534.35,1679.07
28,532,2,5,401,0,0,0,0
28,532,2,5,402,0,0,0,0
28,532,2,5,502,20,0,10.74,10.74
28,532,2,5,503,0,0,0,0
28,532,2,5,504,0,0,0,0
28,532,2,5,507,0,0,0,0
28,532,2,5,509,0,0,0,0
28,532,2,5,520,0,0,0,0
28,532,2,5,588,0,0,0,0
28,532,2,5,601,0,0,0,0
28,532,2,5,603,0,0,0,0
28,532,2,5,604,0,0,0,0
28,532,2,5,616,0,0,0,0
28,532,2,5,632,0,0,0,0
28,532,2,5,688,0,0,0,0
28,532,2,5,701,0,0,0,0
28,532,2,5,702,0,0,0,0
28,532,2,5,703,0,0,0,0
28,532,2,5,708,0,0,0,0
28,532,2,5,713,73,0,25.74,25.74
28,532,2,5,716,0,0,0,0
28,532,2,5,717,0,0,0,0
28,532,2,5,718,54,0,28.03,28.03
28,532,2,5,720,6,0,2.61,2.61
28,532,2,5,721,0,0,0,0
28,532,2,5,723,0,0,0,0
28,532,2,5,728,63,0,21.26,21.26
28,532,2,5,730,21,0,8.96,8.96
28,532,2,5,788,0,0,0,0
28,532,2,5,1001,6,0,64.21,64.21
28,532,2,5,1002,71,0,33.74,33.74
28,532,2,5,1003,34,0,50.44,50.44
28,532,2,5,1004,0,0,0,0
28,532,2,5,1005,13,0,14.51,14.51
28,532,2,5,1006,0,0,0,0
28,532,2,5,1007,14,1.62,3.63,5.25
28,532,2,5,1008,0,0,0,0
28,532,2,5,1009,172,0,616.09,616.09
28,532,2,5,1010,0,0,0,0
28,532,2,5,1011,0,0,0,0
28,532,2,5,1088,0,0,0,0
28,532,2,5,1101,304,8.34,2017.49,2025.83
28,532,2,5,1103,0,0,0,0
28,532,2,5,1104,0,0,0,0
28,532,2,5,1188,0,0,0,0
28,532,2,5,1605,0,0,0,0
28,532,2,5,1688,0,0,0,0
28,532,2,5,1705,6,0,1.21,1.21
28,532,3,1,101,49723,15539.01,5155.54,20694.55
28,532,3,1,102,8683,3.52,3793.27,3796.79
28,532,3,1,103,119,0,56.16,56.16
28,532,3,1,104,20315,1131.96,5874.33,7006.29
28,532,3,1,105,16,3.38,1.12,4.5
28,532,3,1,106,28,0.42,9.5,9.92
28,532,3,1,108,0,0,0,0
28,532,3,1,188,21,0,11.48,11.48
28,532,3,1,201,1524,0,615.97,615.97
28,532,3,1,202,21527,123.35,6022.65,6146
28,532,3,1,203,5248,0,1349.16,1349.16
28,532,3,1,204,4624,0.86,1278.43,1279.29
28,532,3,1,206,120,0,61.08,61.08
